op,key,column,value
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Vessel type,conventional
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Delivery year,2026
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Previous delivery year(s),2025
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Previous delivery year(s) [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,f05ca21a-1ebd-4d53-bbe8-6e14dc9c83f9,Delivery delayed,yes
set,e1527175-b675-4999-bd6a-14da67cec788,Vessel type,conventional
set,e1527175-b675-4999-bd6a-14da67cec788,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,e1527175-b675-4999-bd6a-14da67cec788,Delivery year,2026
set,e1527175-b675-4999-bd6a-14da67cec788,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,e1527175-b675-4999-bd6a-14da67cec788,Previous delivery year(s),2025
set,e1527175-b675-4999-bd6a-14da67cec788,Previous delivery year(s) [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,e1527175-b675-4999-bd6a-14da67cec788,Delivery delayed,yes
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Vessel type,conventional
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Delivery year,2026
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Previous delivery year(s),2025
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Previous delivery year(s) [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,a323b92f-82b4-4c71-a051-0f950a8a48d5,Delivery delayed,yes
set,6a882310-590c-4cd3-8267-26f9ddb2f066,Vessel type,conventional
set,6a882310-590c-4cd3-8267-26f9ddb2f066,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,6a882310-590c-4cd3-8267-26f9ddb2f066,Cargo type,membrane
set,6a882310-590c-4cd3-8267-26f9ddb2f066,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,3d8cec19-ecc9-4b3d-82e6-a2e3aa8da5de,Vessel type,conventional
set,3d8cec19-ecc9-4b3d-82e6-a2e3aa8da5de,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,3d8cec19-ecc9-4b3d-82e6-a2e3aa8da5de,Cargo type,membrane
set,3d8cec19-ecc9-4b3d-82e6-a2e3aa8da5de,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Vessel type,conventional
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Delivery year,2026
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Previous delivery year(s),2025
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Previous delivery year(s) [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,07d76400-e08b-498f-90f8-fce1f4e33e29,Delivery delayed,yes
set,269c1bd5-df30-44ef-9d5a-0bc9252790a4,Vessel type,conventional
set,269c1bd5-df30-44ef-9d5a-0bc9252790a4,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,269c1bd5-df30-44ef-9d5a-0bc9252790a4,Cargo type,membrane
set,269c1bd5-df30-44ef-9d5a-0bc9252790a4,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ac336a74-0fc5-4e4c-965e-d74cda686769,Vessel type,conventional
set,ac336a74-0fc5-4e4c-965e-d74cda686769,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ac336a74-0fc5-4e4c-965e-d74cda686769,Cargo type,membrane
set,ac336a74-0fc5-4e4c-965e-d74cda686769,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9702980f-3dc3-44a7-9970-132ea3a1cfc7,Vessel type,conventional
set,9702980f-3dc3-44a7-9970-132ea3a1cfc7,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9702980f-3dc3-44a7-9970-132ea3a1cfc7,Cargo type,membrane
set,9702980f-3dc3-44a7-9970-132ea3a1cfc7,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,eb9cf5b9-b3fb-418b-b583-4e1e00fe19df,Vessel type,conventional
set,eb9cf5b9-b3fb-418b-b583-4e1e00fe19df,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,eb9cf5b9-b3fb-418b-b583-4e1e00fe19df,Cargo type,membrane
set,eb9cf5b9-b3fb-418b-b583-4e1e00fe19df,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,8b128d92-0b77-42a4-9d9b-1cd6306f02cd,Vessel type,conventional
set,8b128d92-0b77-42a4-9d9b-1cd6306f02cd,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,8b128d92-0b77-42a4-9d9b-1cd6306f02cd,Cargo type,membrane
set,8b128d92-0b77-42a4-9d9b-1cd6306f02cd,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,685d8552-f1b9-44d4-9145-33c1d083cdff,Vessel type,conventional
set,685d8552-f1b9-44d4-9145-33c1d083cdff,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,685d8552-f1b9-44d4-9145-33c1d083cdff,Cargo type,membrane
set,685d8552-f1b9-44d4-9145-33c1d083cdff,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,685d8552-f1b9-44d4-9145-33c1d083cdff,Name,Greenergy Star
set,685d8552-f1b9-44d4-9145-33c1d083cdff,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,fb58d980-252a-4928-bce0-c3408829a4ad,Vessel type,conventional
set,fb58d980-252a-4928-bce0-c3408829a4ad,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,fb58d980-252a-4928-bce0-c3408829a4ad,Cargo type,membrane
set,fb58d980-252a-4928-bce0-c3408829a4ad,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,fb58d980-252a-4928-bce0-c3408829a4ad,Name,Greenergy Moon
set,fb58d980-252a-4928-bce0-c3408829a4ad,Name [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,a06e8263-bedd-49e7-8e0b-1e60ead45641,Vessel type,conventional
set,a06e8263-bedd-49e7-8e0b-1e60ead45641,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,a06e8263-bedd-49e7-8e0b-1e60ead45641,Cargo type,membrane
