status,sheet_row,row_id,column,accepted_value,backend_value
landed,1161,1208,Shipowner country/area [ref],,
landed,1170,1227,Shipowner country/area,,
landed,1170,1227,Shipowner country/area [ref],,
landed,1174,1198,Shipowner country/area,,
landed,1174,1198,Shipowner country/area [ref],,
landed,1175,1200,Shipowner country/area,,
landed,1175,1200,Shipowner country/area [ref],,
landed,1217,1224,Shipowner country/area,,
landed,1217,1224,Shipowner country/area [ref],,
landed,1218,1225,Shipowner country/area,,
landed,1218,1225,Shipowner country/area [ref],,
landed,1219,1226,Shipowner country/area,,
landed,1219,1226,Shipowner country/area [ref],,
landed,1169,1219,Hull number,,
landed,1169,1219,Hull number [ref],,
landed,1169,1219,IMO number,,
landed,1169,1219,IMO number [ref],,
landed,1146,1190,Propulsion type,,
landed,1146,1190,Propulsion type [ref],,
landed,1146,1190,Operator/charterer,,
landed,1146,1190,Operator/charterer [ref],,
landed,1147,1191,Propulsion type,,
landed,1147,1191,Propulsion type [ref],,
landed,1147,1191,Operator/charterer,,
landed,1147,1191,Operator/charterer [ref],,
landed,1148,1192,Propulsion type,,
landed,1148,1192,Propulsion type [ref],,
landed,1148,1192,Operator/charterer,,
landed,1148,1192,Operator/charterer [ref],,
landed,973,207,Contract date,,
landed,973,207,Contract date [ref],,
landed,973,207,Price [ref],,
landed,973,207,Operator/charterer,,
landed,973,207,Operator/charterer [ref],,
landed,974,208,Contract date,,
landed,974,208,Contract date [ref],,
landed,974,208,Price [ref],,
landed,974,208,Operator/charterer,,
landed,974,208,Operator/charterer [ref],,
landed,975,209,Contract date,,
landed,975,209,Contract date [ref],,
landed,975,209,Price [ref],,
landed,975,209,Operator/charterer,,
landed,975,209,Operator/charterer [ref],,
landed,976,210,Contract date,,
landed,976,210,Contract date [ref],,
landed,976,210,Price [ref],,
landed,976,210,Operator/charterer,,
landed,976,210,Operator/charterer [ref],,
landed,977,211,Contract date,,
landed,977,211,Contract date [ref],,
landed,977,211,Price [ref],,
landed,977,211,Operator/charterer,,
landed,977,211,Operator/charterer [ref],,
landed,978,212,Contract date,,
landed,978,212,Contract date [ref],,
